sentence_id,story_id,篇名,para_id,sent_id,sentence
04-S0048,4,采薇,21,6,"现在的周王是孝子,他要做大事，一定是把文王抬在前面的。"
04-S0049,4,采薇,21,7,看了一会，我就跑回来，不料我们养老堂的墙外就贴着告示···..”
04-S0050,4,采薇,22,1,伯夷的衣服穿好了，弟兄俩走出屋子，就觉得一阵冷气赶紧缩紧了身子。
04-S0051,4,采薇,22,2,伯夷向来不大走动，一出大门，很看得有些新鲜。
04-S0052,4,采薇,22,3,不几步，叔齐就伸手向墙上一指，可真的贴着一张大告示
04-S0053,4,采薇,23,1,“照得今殷王，乃用其妇人之言，自绝于天，毁坏其
04-S0054,4,采薇,24,1,"三正,离其王父母弟。"
04-S0055,4,采薇,24,2,乃断弃其先祖之乐；
04-S0056,4,采薇,24,3,乃为淫声，
04-S0057,4,采薇,25,1,用变乱正声，怡说妇人。
04-S0058,4,采薇,25,2,故今予发，维共行天罚。
04-S0059,4,采薇,25,3,勉哉夫
04-S0060,4,采薇,26,1,"子，不可再,不可三！"
04-S0061,4,采薇,26,2,此示。”
04-S0062,4,采薇,27,1,两人看完之后，都不作声，径向大路走去。
04-S0063,4,采薇,27,2,只见路边都挤满了民众，站得水泄不通。
04-S0064,4,采薇,27,3,两人在后面说一声“借光”，民众回头一一看，见是两位白须老者，便照文王敬老的上谕，赶忙闪开，让他们走到前面。
04-S0065,4,采薇,27,4,"这时打头的木主早已望不见了，走过去的都是排一排的甲士，约有烙三百五十二张大饼的工夫，这才见别有许多兵丁，肩着九云罕旗,仿佛五色云一样。"
04-S0066,4,采薇,27,5,接着又是甲土，后面一大队骑着高头大马的文武官员，簇拥着…
04-S0067,4,采薇,27,6,"一位王爷，紫糖色脸,络腮胡子，左捏黄斧头，右拿白牛尾，威风凛凛：这正是“恭行天罚""的周王发"
04-S0068,4,采薇,28,1,大路两旁的民众，个个肃然起敬，没有人动一一下，没有人响声。
04-S0069,4,采薇,28,2,在百静中，不提防叔齐却拖着伯夷直扑上去，钻过几个马头，拉住了周王的马嚼子，直着脖子曦起来道：
04-S0070,4,采薇,29,1,“老子死了不葬，倒来动兵，说得上‘孝”吗？
04-S0071,4,采薇,29,2,"臣子想要杀主子,说得上‘仁”吗？"
04-S0072,4,采薇,30,1,"开初，是路旁的民众，驾前的武将,都吓得呆了；"
04-S0073,4,采薇,30,2,连周王手里的白牛尾巴也歪了过去。
04-S0074,4,采薇,30,3,"但叔齐刚说了四句话，却就听得一片哗哪声响,有好几把大刀从他们的头上砍下来。"
04-S0075,4,采薇,31,1,“且住！”
04-S0076,4,采薇,32,1,谁都知道这是姜太公的声音，岂敢不听，便连忙停了刀，看着这也是白须白发，然而胖得圆圆的脸。
04-S0077,4,采薇,33,1,“义士呢。
04-S0078,4,采薇,33,2,放他们去罢！”
04-S0079,4,采薇,34,1,"武将们立刻把刀收回,插在腰带上。"
04-S0080,4,采薇,34,2,"一面是走上四个甲土来,恭敬的向伯夷和叔齐立正,举手，之后就两个挟个，开正步向路旁走过去。"
04-S0081,4,采薇,34,3,民众们也赶紧让开道，放他们走到自己的背后去。
04-S0082,4,采薇,35,1,到得背后，甲士们便又恭敬的立正，放了手，用力在他们俩的脊梁上一推。
04-S0083,4,采薇,35,2,两人只叫得一声“阿呀”，跑跑跟跟的颠了周尺一丈路远近，这才扑通的倒在地面上。
04-S0084,4,采薇,35,3,叔齐还好，用手支着，只印了一脸泥；
04-S0085,4,采薇,35,4,伯夷究竟比较的有了年纪，脑袋又恰巧磕在石头上，便晕过去了。
04-S0086,4,采薇,36,1,大军过去之后，什么也不再望得见，大家便换了方向，把躺着的伯夷和坐着的叔齐围起来。
04-S0087,4,采薇,36,2,有几个是认识他们的，当场告诉人们，说这原是辽西的孤竹君的两位世子，因为让位，这才一同逃到这里，进了先王所设的养老堂。
04-S0088,4,采薇,36,3,这报告引得众人连声赞叹，几个人便跨下身子，歪着头去看叔齐的脸，几个人回家去烧姜汤，几个人去通知养老堂，叫他们快抬门板来接了。
04-S0089,4,采薇,37,1,大约过了烙好一百零三四张大饼的工夫，现状并无变化，看客也渐渐的走散；
04-S0090,4,采薇,37,2,又好久，才有两个老头子抬着扇门板，一拐一拐的走来，板上面还铺着一层稻草：这还是文王定下来的敬老的老规矩。
04-S0091,4,采薇,37,3,"板在地上放,腔咙一声,震得伯夷突然张开了眼晴：他苏了。"
04-S0092,4,采薇,37,4,"叔齐惊喜的发一声喊,帮那两个人一同轻轻的把伯夷扛上门板，抬向养老堂里去；"
04-S0093,4,采薇,37,5,自己是在旁边跟定，扶住了挂着门板的麻绳。
04-S0094,4,采薇,38,1,走了六七十步路，听得远远地有人在叫喊：
04-S0095,4,采薇,39,1,“您哪！
04-S0096,4,采薇,39,2,等一下！
04-S0097,4,采薇,39,3,姜汤来哩！”
04-S0098,4,采薇,39,4,望去是一位年青的太太，手里端着一个瓦罐子，向这面跑来了，大约怕姜汤泼出罢，她跑得不很快。
04-S0099,4,采薇,40,1,大家只得停住，等候她的到来。
04-S0100,4,采薇,40,2,叔齐谢了她的好意。
04-S0101,4,采薇,40,3,她看见伯夷已经自已醒来了，似乎很有些失望，但想了一想，就劝他仍旧喝下去，可以暖暖胃。
04-S0102,4,采薇,40,4,然而伯夷怕辣，一定不肯喝。
04-S0103,4,采薇,41,1,“这怎么办好呢？
04-S0104,4,采薇,41,2,还是八年陈的老姜熬的呀。
04-S0105,4,采薇,41,3,别人家还拿不出这样的东西来呢。
04-S0106,4,采薇,41,4,我们的家里又没有爱吃辣的人···”她显然有点不高兴。
04-S0107,4,采薇,42,1,"叔齐只得接了瓦罐，做好做歹的硬劝伯夷喝了口半，余下的还很多，便说自己也正在胃气痛,统统喝掉了。"
04-S0108,4,采薇,42,2,眼圈通红的，恭敬的夸赞了姜汤的力量，谢了那太太的好意之后，这才解决了这一场大纠纷。
04-S0109,4,采薇,43,1,他们回到养老堂里，倒也并没有什么余病，到第三天，伯夷就能够起床了，虽然前额上肿着一大块一一然而胃口坏。
04-S0110,4,采薇,44,1,官民们都不肯给他们超然，时时送来些搅扰他们的消息，或者是官报，或者是新闻。
04-S0111,4,采薇,44,2,"十二月底，就听说大军已经渡了盟津,诸侯无一不到。"
04-S0112,4,采薇,44,3,13]不久也送了武王的《太誓》的钞本来。
04-S0113,4,采薇,44,4,这是特别钞给养老堂看的，怕他们眼睛花，每个字都写得有核桃一般大。
04-S0114,4,采薇,44,5,不过伯夷还是懒得看，只听叔齐朗诵了一遍，别的倒也并没有什么，但是“自弃其先祖肆祀不答，昏弃其家国…”
04-S0115,4,采薇,44,6,这几句，断章取义，却好像很伤了自己的心。
04-S0116,4,采薇,45,1,传说也不少：有的说，周师到了牧野，和王的兵大战，杀得他们户横遍野，血流成河，连木棍也浮起来，仿佛水上的草梗一样；
04-S0117,4,采薇,45,2,"15]有的却道纣王的兵虽然有七十万,其实并没有战，"
04-S0118,4,采薇,46,1,这两种传说，固然略有些不同，但打了胜仗，却似乎确实的。
04-S0119,4,采薇,46,2,"此后又时时听到运来了鹿台的宝贝，巨桥的白米,就更加证明了得胜的确实。"
04-S0120,4,采薇,46,3,伤兵也陆陆续续的回来了，又好像还是打过大仗似的。
04-S0121,4,采薇,46,4,凡是能够勉强走动的伤兵，大抵在茶馆，酒店，理发铺，以及人家的檐前或门口闲坐，讲述战争的故事，无论那里，总有一群人眉飞色舞的在听他。
04-S0122,4,采薇,46,5,春天到了，露天下也不再觉得怎么凉，往往到夜里还讲得很起劲。
04-S0123,4,采薇,47,1,伯夷和叔齐都消化不良，每顿总是吃不完应得的烙饼；
04-S0124,4,采薇,47,2,"睡觉还照先前一样,天一暗就上床,然而总是睡不着。"
04-S0125,4,采薇,47,3,伯夷只在翻来覆去，叔齐听了，又烦躁，又心酸，这时候，他常是重行起来，穿好衣服，到院子里去走走，或者练一套太极拳。
04-S0126,4,采薇,48,1,有一夜，是有星无月的夜。
04-S0127,4,采薇,48,2,大家都睡得静静的了，门口却还有人在谈天。
04-S0128,4,采薇,48,3,叔齐是向来不偷听人家谈话的，这一回可不知怎的，竟停了脚步，同时也侧着耳朵。
04-S0129,4,采薇,49,1,“妈的王，一败，就奔上鹿台去了，”说话的大约是回来的伤兵。
04-S0130,4,采薇,49,2,“妈的，他堆好宝贝，自己坐在中央，就点起火来。”
04-S0131,4,采薇,50,1,“阿，这可多么可惜呀！”
04-S0132,4,采薇,50,2,这分明是管门人的声音。
04-S0133,4,采薇,51,1,“不慌！
04-S0134,4,采薇,51,2,只烧死了自己，宝贝可没有烧哩。
04-S0135,4,采薇,51,3,咱们大王就带着诸侯，进了商国。
04-S0136,4,采薇,51,4,他们的百姓都在郊外迎接，大王叫大人们招呼他们道：‘纳福呀！
04-S0137,4,采薇,51,5,他们就都磕头。
04-S0138,4,采薇,51,6,一直进去，但见门上都贴着两个大字道：‘顺民’。
04-S0139,4,采薇,51,7,"大王的车子一径走向鹿台，找到王自寻短见的处所,射了三箭··"
04-S0140,4,采薇,52,1,“为什么呀？
04-S0141,4,采薇,52,2,怕他没有死吗？”
04-S0142,4,采薇,52,3,别一人问道。
04-S0143,4,采薇,53,1,“谁知道呢。
04-S0144,4,采薇,53,2,可是射了三箭，又拔出轻剑来，一砍，这才拿了黄斧头，瞭！
04-S0145,4,采薇,53,3,"砍下他的脑袋来,挂在大白旗上。”"
04-S0146,4,采薇,54,1,叔齐吃了惊。
04-S0147,4,采薇,55,1,“之后就去找纣王的两个小老婆。
04-S0148,4,采薇,55,2,哼，早已统统吊死了。
04-S0149,4,采薇,55,3,"大王就又射了三箭,拔出剑来，一砍,这才拿了黑斧头，割下她们的脑袋,挂在小白旗上。"
04-S0150,4,采薇,55,4,18]这么一来……”
04-S0151,4,采薇,56,1,“那两个姨太太真的漂亮吗？”
04-S0152,4,采薇,56,2,管门人打断了他的话。
04-S0153,4,采薇,57,1,知不清。
04-S0154,4,采薇,57,2,旗秆子高，看的人又多，我那时金创还很疼，没有挤近去看。”
04-S0155,4,采薇,58,1,“他们说那一个叫作姐已的是狐狸精，只有两只脚变不成人样，便用布条子裹起来：真的？”
04-S0156,4,采薇,59,1,“谁知道呢。
04-S0157,4,采薇,59,2,我也没有看见她的脚。
04-S0158,4,采薇,59,3,可是那边的娘儿们却真有许多把脚弄得好像猪蹄子的。
04-S0159,4,采薇,60,1,叔齐是正经人，一听到他们从皇帝的头，谈到女人的脚上去了，便双眉一皱，连忙掩住耳朵，返身跑进房里去。
04-S0160,4,采薇,60,2,"伯夷也还没有睡着,轻轻的问道："
04-S0161,4,采薇,61,1,“你又去练拳了么？”
04-S0162,4,采薇,62,1,叔齐不回答，慢慢的走过去，坐在伯夷的床沿上，弯下腰，告诉了他刚才听来的些话。
04-S0163,4,采薇,62,2,"这之后，两人都沉默了许多时，终于是叔齐很困难的叹一口气,悄悄的说道："
04-S0164,4,采薇,63,1,“不料竟全改了文王的规矩·…
04-S0165,4,采薇,63,2,"·你瞧罢，不但不孝，也不仁··这样看来,这里的饭是吃不得了。"
04-S0166,4,采薇,64,1,“那么，怎么好呢？”
04-S0167,4,采薇,64,2,伯夷问。
04-S0168,4,采薇,65,1,“我看还是走·…
04-S0169,4,采薇,65,2,.”
04-S0170,4,采薇,66,1,于是两人商量了几句，就决定明天一早离开这养老堂，不再吃周家的大饼；
04-S0171,4,采薇,66,2,东西是什么也不带。
04-S0172,4,采薇,66,3,"兄弟俩一同走到华山去,吃些野果和树叶来送自已的残年。"
04-S0173,4,采薇,66,4,"况且“天道无亲，常与善人”20】,或者竟会有苍术和茯苓之类也说不定。"
04-S0174,4,采薇,67,1,打定主意之后，心地倒十分轻松了。
04-S0175,4,采薇,67,2,叔齐重复解衣躺下，不多久，就听到伯夷讲梦话；
04-S0176,4,采薇,67,3,自已也觉得很有兴致，而且仿佛闻到茯苓的清香，接着也就在这茯苓的清香中，沉沉睡去了。
04-S0177,4,采薇,68,1,第二天，兄弟俩都比平常醒得早，梳洗完毕，毫不带什么东西，其实也并无东西可带，只有一件老羊皮长袍舍不得，仍旧穿在身上，拿了杖，和留下的烙饼，推称散步，一径走出养老堂的大门；
04-S0178,4,采薇,68,2,心里想，从此要长别了，便似乎还不免有些留恋似的，回过头来看了几眼。
04-S0179,4,采薇,69,1,街道上行人还不多;所遇见的不过是睡眼懂松的女人，在井边打水。
04-S0180,4,采薇,69,2,将近郊外，太阳已经高升，走路的也多起来了，虽然大抵昂着头，得意洋洋的，但一看见他们，却还是照例的让路。
04-S0181,4,采薇,69,3,树木也多起来了，不知名的落叶树上，已经吐着新芽，一望好像灰绿的轻烟，其间夹着松柏，在蒙中仍然显得很苍翠。
04-S0182,4,采薇,70,1,满眼是阔大，自由，好看，伯夷和叔齐觉得仿佛年青起来，脚步轻松，心里也很舒畅了。
04-S0183,4,采薇,71,1,"到第二天的午后，迎面遇见了几条岔路，他们决不定走那一条路近，便检了一个对面走来的老头子,很和气的去问他。"
04-S0184,4,采薇,72,1,“阿呀，可惜，”那老头子说。
04-S0185,4,采薇,72,2,“您要是早一点，跟先前过去的那队马跑就好了。
04-S0186,4,采薇,72,3,现在可只得先走这条路。
04-S0187,4,采薇,72,4,"前面岔路还多,再问罢。”"
04-S0188,4,采薇,73,1,"叔齐就记得了正午时分，他们的确遇见过几个废兵，赶着大批老马,瘦马,跛脚马，癫皮马，从背后冲上来，几乎把他们踏死，这时就便问那老人，这些马是赶去做什么的。"
04-S0189,4,采薇,74,1,“您还不知道吗？”
04-S0190,4,采薇,74,2,那人答道。
04-S0191,4,采薇,74,3,“我们大王已经恭行天罚，，用不着再来兴师动众，所以把马放到华山脚下去的。
04-S0192,4,采薇,74,4,这就是‘归马于华山之阳呀，您懂了没有？
04-S0193,4,采薇,74,5,我们还在‘放了。”
04-S0194,4,采薇,75,1,"然而这竟是兜头一桶冷水,使两个人同时打了一个寒，但仍然不动声色，谢过老人，向着他所指示的路前行。"
04-S0195,4,采薇,75,2,无奈这“归马于华山之阳”，竟踏坏了他们的梦境，使两个人的心里，从此都有些七上八下起来。
04-S0196,4,采薇,76,1,心里志志，嘴里不说，仍是走，到得傍晚，临近了一座并不很高的黄土冈，上面有一些树林，几间土屋，他们便在途中议定，到这里去借宿。
